type,no,id,ja,en,use,note,author
TRN,10880,,勤怠承認申請(ver.1.3),Attendance Approval Request(ver. 1.3),,,Mari
TRN,10890,,勤怠承認申請(ver.3.0),Attendance Approval Request(ver. 3.0),,,Mari
TRN,10900,AtkEmpApply01CustomReportType4000,勤怠承認申請(ver.4.0),Attendance Approval Request(ver. 4.0),,,Mari
TRN,10910,,勤怠情報（月次勤務休暇データを含む）を出力するためのレポートタイプ,Report type for output of attendance information (including monthly work and leave information) ,,,Mari
TRN,10920,,勤怠情報（日次）を出力するためのレポートタイプ,Report type for output of attendance information (daily) ,,,Mari
TRN,10930,AtkEmpDay01CustomReportType4000,勤怠日次(ver.4.0),Daily Attendance (ver. 4.0),,,Mari
TRN,10940,,交通費精算情報を出力するためのレポートタイプ,Report type for output of transportation expense reimbursement information ,,,Mari
TRN,10950,,交通費精算,Transportation Expense Reimbursement ,,,Mari
TRN,10960,,経費精算情報を出力するためのレポートタイプ,Report type for output of expense reimbursement information ,,,Mari
TRN,10970,,経費精算(ver.1.3),Expense Reimbursement (ver. 1.3),,,Mari
TRN,10980,,経費精算(ver.3.0),Expense Reimbursement (ver. 3.0),,,Mari
TRN,10990,AtkEmpExp01CustomReportType4000,経費精算(ver.4.0),Expense Reimbursement (ver. 4.0),,,Mari
TRN,11000,,交通費精算の承認申請状況を把握するためのレポートタイプ,Report type for visualization of transportation expense reimbursement approval requests ,,,Mari
TRN,11010,,交通費承認申請,Transportation Expense Approval Request ,,,Mari
TRN,11020,,経費精算の承認申請状況を把握するためのレポートタイプ,Report type for visualization of expense reimbursement approval requests ,,,Mari
TRN,11030,,経費承認申請(ver.1.3),Expense Approval Request(ver. 1.3),,,Mari
TRN,11040,,経費承認申請(ver.3.0),Expense Approval Request(ver. 3.0),,,Mari
TRN,11050,AtkEmpExpApply01CustomReportType4000,経費承認申請(ver.4.0),Expense Approval Request(ver. 4.0),,,Mari
TRN,11060,,勤怠情報（月次）を出力するためのレポートタイプ,Report type for output of attendance information (daily) ,,,Mari
TRN,11070,AtkEmpMonth01CustomReportType4000,勤怠月次(ver.4.0),Monthly Attendance (ver. 4.0),,,Mari
TRN,11080,,勤怠日数管理休暇情報を出力するためのレポートタイプ,Report type for output of accruable leave information ,,,Mari
TRN,11090,AtkEmpStock01CustomReportType4500,勤怠日数管理休暇(ver.4.5),Attendance - Accruable Leave (ver. 4.5),,,Mari
TRN,11100,,工数実績を出力するためのレポートタイプ,Report type for output of Actual Project Hours Worked ,,,Mari
TRN,11110,,工数実績(ver.1.3),Actual Project Hours Worked (ver. 1.3),,,Mari
TRN,11120,,工数実績(ver.3.0),Actual Project Hours Worked (ver. 3.0),,,Mari
TRN,11130,AtkEmpWork01CustomReportType4000,工数実績(ver.4.0),Actual Project Hours Worked (ver. 4.0),,,Mari
TRN,11140,,工数の承認申請状況を把握するためのレポートタイプ,Report type for visualization of project work hour approvals and requests ,,,Mari
TRN,11150,,工数実績承認申請,Actual Project Hours Worked Approval Request ,,,Mari
TRN,11160,,工数実績承認申請(ver.1.3),Actual Project Hours Worked Approval Request (ver. 1.3),,,Mari
TRN,11170,,工数実績承認申請(ver.3.0),Actual Project Hours Worked Approval Request (ver. 3.0),,,Mari
TRN,11180,AtkEmpWorkApply01CustomReportType4000,工数実績承認申請(ver.4.0),Actual Project Hours Worked Approval Request (ver. 4.0),,,Mari
TRN,11190,,勤怠有給休暇情報を出力するためのレポートタイプ,Report type for output of paid leave information  ,,,Mari
TRN,11200,,勤怠有給休暇,Paid Leave ,,,Mari
TRN,11210,,勤怠有給休暇(ver.3.0),Paid Leave (ver. 3.0),,,Mari
TRN,11220,AtkEmpYuq01CustomReportType4000,勤怠有給休暇(ver.4.0),Paid Leave (ver. 4.0),,,Mari
TRN,11230,,概要,Summary ,,,Mari
TRN,11240,,打刻,Clocking ,,,Mari
TRN,11250,,支払条件(メモ),Payment Conditions (Memo) ,,,Mari
TRN,11260,,振込先口座情報,Direct Deposit Account Information ,,,Mari
TRN,11270,,外出,Away from the workplace ,,,Mari
TRN,11280,,Mobile勤怠打刻,Mobile Attendance Clocking ,,,Mari
TRN,11290,,アクティブ,Active,,,
TRN,11300,,並び順,Sorting Order,,,
TRN,11310,,カスタムリンク,Custom Links,,,
TRN,11320,,ユーザ,User,,,
TRN,11330,,削除フラグ,Removed,,,
TRN,11340,,フラグ,Flag,,,
TRN,11350,,フィード,Feed,,,
TRN,11360,,スコア,Score,,,
TRN,11370,,メッセージ,Message,,,
TRN,11380,,メッセージテーブル,Message Table,,,
TRN,11390,,ライセンス種別,License Type,,,
TRN,11400,,リビジョン,Revision,,,
TRN,11410,,ローカル,Locale,,,
TRN,11420,,バッチキー,Batch Key,,,
TRN,11430,,チャットグループ,Chat Group,,,
TRN,11440,Error,エラー,Error,,,
TRN,11450,,イベントタイプ,Event Type,,,
TRN,11460,,結果,Result,,,
TRN,11470,,日タイプ,DayType,,,
TRN,11480,,非表示フラグ,Hidden,,,
TRN,11490,,重複フラグ,Duplicate Flag,,,
TRN,11500,,ＩＮＦＯ,INFO,,,
TRN,11510,,勤怠月次確定,Confirm monthly work attendance,,,GLOVA
TRN,11520,,勤怠日次確定,Confirm daily work attendance,,,GLOVA
TRN,11530,,勤怠日次申請,Request daily work attendance,,,GLOVA
TRN,11540,,工数月次確定,Confirm project hours for the month,,,GLOVA
TRN,11550,,マスタ,Master,,,GLOVA
TRN,11560,,付与あり,Grant,,,GLOVA
TRN,11570,,付与なし,No grant,,,GLOVA
TRN,11580,,明細,Itemized list,,,GLOVA
TRN,11590,,異常終了,Transaction aborted.,,,GLOVA
TRN,11600,,完了,Complete,,,GLOVA
TRN,11610,,未完了,Incomplete,,,GLOVA
TRN,11620,,取消完了,Cancellation complete.,,,GLOVA
TRN,11630,,成功,Successful.,,,GLOVA
TRN,11640,,正常終了,Successfully completed.,,,GLOVA
TRN,11650,,差込JavaScript,PlugJavaScript,,,
TRN,11660,,実行中,During execution ,,,
TRN,11670,,処理件数,Number of transactions ,,,
TRN,11680,,処理状態,Processing state ,,,
TRN,11690,,成功件数,Success number ,,,
TRN,11700,,生成結果,Generated as a result ,,,
TRN,11710,,生成日次,Generated daily ,,,
TRN,11720,,失敗件数,Failure number ,,,
TRN,11730,,実働時間,Actual working hours,,,
TRN,11740,,CSV行,CSV Line,,,
TRN,11750,,SalesforceID (18文字),SalesforceID (18 characters),,,
TRN,11760,,Salesforceログイン名,Salesforce Login Name,,,
TRN,11770,,エラー内容,Error Content,,,
TRN,11780,,グループ,Group ,,,
TRN,11790,,緯度,Latitude ,,,
TRN,11800,,一意キー,Unique key ,,,
TRN,11810,,月次一意キー,Unique key ,,,
TRN,11820,,一言,Feed,,,
TRN,11830,,往復フラグ,Round-trip flag ,,,
TRN,11840,,仮付与フラグ,Provisional grant flag ,,,
TRN,11850,,境界時刻,Boundary time ,,,
TRN,11860,,勤怠,Attendance ,,,
TRN,11870,,計画付与,Programmed ,,,
TRN,11880,,精算番号,Settlement number ,,,
TRN,11890,,精算用,Settlement for ,,,
TRN,11900,,補助位置名,Place Name,,,
TRN,11910,,経度,Longitude ,,,
TRN,11920,,地図の表示,Show Map ,,,
TRN,11930,,定期区間ロック,Regular interval lock ,,,
TRN,11940,,添付ファイルタイプ,Attachment types ,,,
TRN,11950,,添付画像,Attached image ,,,
TRN,11960,,読込CSV行内容,Read CSV line content ,,,
TRN,11970,,入力種別,Input type ,,,
TRN,11980,,剥奪フラグ,Deprivation flag ,,,
TRN,11990,,非ダイアログ化条件,Non-dialog of conditions,,,
TRN,12000,Employee_Registration,社員登録,Employee Registration,,,
TRN,12010,,スーパー閲覧権限,View all employee data,,,
TRN,12020,,スーパー編集権限,Edit all employee data,,,
TRN,12030,,勤怠ステータス,Attendance Status,,,
TRN,12040,,テスト日付,Test Date,,,
TRN,12050,Attendance_Settings,勤怠設定,Attendance Settings,,,
TRN,12060,,休暇取得日数１,Number of leaves obtained - 1,,,GLOVA
TRN,12070,,休暇取得日数２,Number of leaves obtained - 2,,,GLOVA
TRN,12080,,休暇取得日数３,Number of leaves obtained - 3,,,GLOVA
TRN,12090,,休暇取得日数４,Number of leaves obtained - 4,,,GLOVA
TRN,12100,,休暇取得日数５,Number of leaves obtained - 5,,,GLOVA
TRN,12110,,休暇取得日数６,Number of leaves obtained - 6,,,GLOVA
TRN,12120,,休暇取得日数７,Number of leaves obtained - 7,,,GLOVA
TRN,12130,,休暇取得日数８,Number of leaves obtained - 8,,,GLOVA
TRN,12140,,休暇取得日数９,Number of leaves obtained - 9,,,GLOVA
TRN,12150,,休暇取得日数１０,Number of leaves obtained - 10,,,GLOVA
TRN,12160,,休暇取得日数１１,Number of leaves obtained - 11,,,GLOVA
TRN,12170,,休暇取得日数１２,Number of leaves obtained - 12,,,GLOVA
TRN,12180,,休暇取得日数１３,Number of leaves obtained - 13,,,GLOVA
TRN,12190,,休暇取得日数１４,Number of leaves obtained - 14,,,GLOVA
TRN,12200,,休暇取得日数１５,Number of leaves obtained - 15,,,GLOVA
TRN,12210,,休暇取得日数１６,Number of leaves obtained - 16,,,GLOVA
TRN,12220,,休暇取得日数１７,Number of leaves obtained - 17,,,GLOVA
TRN,12230,,休暇取得日数１８,Number of leaves obtained - 18,,,GLOVA
TRN,12240,,休暇取得日数１９,Number of leaves obtained - 19,,,GLOVA
TRN,12250,,休暇取得日数２０,Number of leaves obtained - 20,,,GLOVA
TRN,12260,,休暇取得日数２１,Number of leaves obtained - 21,,,GLOVA
TRN,12270,,休暇取得日数２２,Number of leaves obtained - 22,,,GLOVA
TRN,12280,,休暇取得日数２３,Number of leaves obtained - 23,,,GLOVA
TRN,12290,,休暇取得日数２４,Number of leaves obtained - 24,,,GLOVA
TRN,12300,,休暇取得日数２５,Number of leaves obtained - 25,,,GLOVA
TRN,12310,,休暇取得日数２６,Number of leaves obtained - 26,,,GLOVA
TRN,12320,,休暇取得日数２７,Number of leaves obtained - 27,,,GLOVA
TRN,12330,,休暇取得日数２８,Number of leaves obtained - 28,,,GLOVA
TRN,12340,,休暇取得日数２９,Number of leaves obtained - 29,,,GLOVA
TRN,12350,,休暇取得日数３０,Number of leaves obtained - 30,,,GLOVA
TRN,12360,,休暇取得日数３１,Number of leaves obtained - 31,,,GLOVA
TRN,12370,,休暇取得日数３２,Number of leaves obtained - 32,,,GLOVA
TRN,12380,,休暇取得日数３３,Number of leaves obtained - 33,,,GLOVA
TRN,12390,,休暇取得日数３４,Number of leaves obtained - 34,,,GLOVA
TRN,12400,,休暇取得日数３５,Number of leaves obtained - 35,,,GLOVA
TRN,12410,,休暇取得日数３６,Number of leaves obtained - 36,,,GLOVA
TRN,12420,,休暇取得日数３７,Number of leaves obtained - 37,,,GLOVA
TRN,12430,,休暇取得日数３８,Number of leaves obtained - 38,,,GLOVA
TRN,12440,,休暇取得日数３９,Number of leaves obtained - 39,,,GLOVA
TRN,12450,,休暇取得日数４０,Number of leaves obtained - 40,,,GLOVA
TRN,12460,,休暇取得日数４１,Number of leaves obtained - 41,,,GLOVA
TRN,12470,,休暇取得日数４２,Number of leaves obtained - 42,,,GLOVA
TRN,12480,,休暇取得日数４３,Number of leaves obtained - 43,,,GLOVA
TRN,12490,,休暇取得日数４４,Number of leaves obtained - 44,,,GLOVA
TRN,12500,,休暇取得日数４５,Number of leaves obtained - 45,,,GLOVA
TRN,12510,,休暇取得日数４６,Number of leaves obtained - 46,,,GLOVA
TRN,12520,,休暇取得日数４７,Number of leaves obtained - 47,,,GLOVA
TRN,12530,,休暇取得日数４８,Number of leaves obtained - 48,,,GLOVA
TRN,12540,,休暇取得日数４９,Number of leaves obtained - 49,,,GLOVA
TRN,12550,,休暇取得日数５０,Number of leaves obtained - 50,,,GLOVA
TRN,12560,,休暇取得日数５１,Number of leaves obtained - 51,,,GLOVA
TRN,12570,,休暇取得日数５２,Number of leaves obtained - 52,,,GLOVA
TRN,12580,,休暇取得日数５３,Number of leaves obtained - 53,,,GLOVA
TRN,12590,,休暇取得日数５４,Number of leaves obtained - 54,,,GLOVA
TRN,12600,,休暇取得日数５５,Number of leaves obtained - 55,,,GLOVA
TRN,12610,,休暇取得日数５６,Number of leaves obtained - 56,,,GLOVA
TRN,12620,,休暇取得日数５７,Number of leaves obtained - 57,,,GLOVA
TRN,12630,,休暇取得日数５８,Number of leaves obtained - 58,,,GLOVA
TRN,12640,,休暇取得日数５９,Number of leaves obtained - 59,,,GLOVA
TRN,12650,,休暇取得日数６０,Number of leaves obtained - 60,,,GLOVA
TRN,12660,,休暇取得日数(1),Number of leaves obtained (1),,,GLOVA
TRN,12670,,休暇取得日数(2),Number of leaves obtained (2),,,GLOVA
TRN,12680,,休暇取得日数(3),Number of leaves obtained (3),,,GLOVA
TRN,12690,,休暇取得日数(4),Number of leaves obtained (4),,,GLOVA
TRN,12700,,休暇取得日数(5),Number of leaves obtained (5),,,GLOVA
TRN,12710,,休暇取得日数(6),Number of leaves obtained (6),,,GLOVA
TRN,12720,,休暇取得日数(7),Number of leaves obtained (7),,,GLOVA
TRN,12730,,休暇取得日数(8),Number of leaves obtained (8),,,GLOVA
TRN,12740,,休暇取得日数(9),Number of leaves obtained (9),,,GLOVA
TRN,12750,,休暇取得日数(10),Number of leaves obtained (10),,,GLOVA
TRN,12760,,休暇取得日数(11),Number of leaves obtained (11),,,GLOVA
TRN,12770,,休暇取得日数(12),Number of leaves obtained (12),,,GLOVA
TRN,12780,,休暇取得日数(13),Number of leaves obtained (13),,,GLOVA
TRN,12790,,休暇取得日数(14),Number of leaves obtained (14),,,GLOVA
TRN,12800,,休暇取得日数(15),Number of leaves obtained (15),,,GLOVA
TRN,12810,,休暇取得日数(16),Number of leaves obtained (16),,,GLOVA
TRN,12820,,休暇取得日数(17),Number of leaves obtained (17),,,GLOVA
TRN,12830,,休暇取得日数(18),Number of leaves obtained (18),,,GLOVA
TRN,12840,,休暇取得日数(19),Number of leaves obtained (19),,,GLOVA
TRN,12850,,休暇取得日数(20),Number of leaves obtained (20),,,GLOVA
TRN,12860,,休暇取得日数(21),Number of leaves obtained (21),,,GLOVA
TRN,12870,,休暇取得日数(22),Number of leaves obtained (22),,,GLOVA
TRN,12880,,休暇取得日数(23),Number of leaves obtained (23),,,GLOVA
TRN,12890,,休暇取得日数(24),Number of leaves obtained (24),,,GLOVA
TRN,12900,,休暇取得日数(25),Number of leaves obtained (25),,,GLOVA
TRN,12910,,休暇取得日数(26),Number of leaves obtained (26),,,GLOVA
TRN,12920,,休暇取得日数(27),Number of leaves obtained (27),,,GLOVA
TRN,12930,,休暇取得日数(28),Number of leaves obtained (28),,,GLOVA
TRN,12940,,休暇取得日数(29),Number of leaves obtained (29),,,GLOVA
TRN,12950,,休暇取得日数(30),Number of leaves obtained (30),,,GLOVA
TRN,12960,,休暇取得日数(31),Number of leaves obtained (31),,,GLOVA
TRN,12970,,休暇取得日数(32),Number of leaves obtained (32),,,GLOVA
TRN,12980,,休暇取得日数(33),Number of leaves obtained (33),,,GLOVA
TRN,12990,,休暇取得日数(34),Number of leaves obtained (34),,,GLOVA
TRN,13000,,休暇取得日数(35),Number of leaves obtained (35),,,GLOVA
TRN,13010,,休暇取得日数(36),Number of leaves obtained (36),,,GLOVA
TRN,13020,,休暇取得日数(37),Number of leaves obtained (37),,,GLOVA
TRN,13030,,休暇取得日数(38),Number of leaves obtained (38),,,GLOVA
TRN,13040,,休暇取得日数(39),Number of leaves obtained (39),,,GLOVA
TRN,13050,,休暇取得日数(40),Number of leaves obtained (40),,,GLOVA
TRN,13060,,休暇取得日数(41),Number of leaves obtained (41),,,GLOVA
TRN,13070,,休暇取得日数(42),Number of leaves obtained (42),,,GLOVA
TRN,13080,,休暇取得日数(43),Number of leaves obtained (43),,,GLOVA
TRN,13090,,休暇取得日数(44),Number of leaves obtained (44),,,GLOVA
TRN,13100,,休暇取得日数(45),Number of leaves obtained (45),,,GLOVA
TRN,13110,,休暇取得日数(46),Number of leaves obtained (46),,,GLOVA
TRN,13120,,休暇取得日数(47),Number of leaves obtained (47),,,GLOVA
TRN,13130,,休暇取得日数(48),Number of leaves obtained (48),,,GLOVA
TRN,13140,,休暇取得日数(49),Number of leaves obtained (49),,,GLOVA
TRN,13150,,休暇取得日数(50),Number of leaves obtained (50),,,GLOVA
TRN,13160,,休暇取得日数(51),Number of leaves obtained (51),,,GLOVA
TRN,13170,,休暇取得日数(52),Number of leaves obtained (52),,,GLOVA
TRN,13180,,休暇取得日数(53),Number of leaves obtained (53),,,GLOVA
TRN,13190,,休暇取得日数(54),Number of leaves obtained (54),,,GLOVA
TRN,13200,,休暇取得日数(55),Number of leaves obtained (55),,,GLOVA
TRN,13210,,休暇取得日数(56),Number of leaves obtained (56),,,GLOVA
TRN,13220,,休暇取得日数(57),Number of leaves obtained (57),,,GLOVA
TRN,13230,,休暇取得日数(58),Number of leaves obtained (58),,,GLOVA
TRN,13240,,休暇取得日数(59),Number of leaves obtained (59),,,GLOVA
